id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	condition	mpn	brand	color	size	custom_label_3	custom_label_4	sales_count_conversions_10_days	vip_price	inventory_count	release_date	sales_count_conversions_1_day	parent_sku
DS2045717-6010-50330	12782326	"Soft Legging"	"FabKids Red female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular A year-round staple she can outfit in endless ways. Perfect combination of comfort and durability. Pair with any top or dress. Super-soft, stretchy fit. Soft Legging"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/DS2045717-6010/DS2045717-6010_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/DS2045717-6010/DS2045717-6010_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12782326&mpid=12782326	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		DS2045717-6010-50330	FabKids	Red	3T	60	"mid performer"	22	$12.95	3805	10/25/2022	6	DS2045717-6010
DR2354576-6340-50330	14417686	"Tulle Puff Sleeve Babydoll Dress"	"FabKids Pink female Kids Fashion >> Girls >> Clothing >> Dresses & Rompers >> Dresses regular Talk about a picture-perfect moment! This dress is fully lined and a springtime dream thanks to its very full skirt and sleeves with organza-like fabric. Zipper at back for easy on off. Tulle Puff Sleeve Babydoll Dress"	$50		https://fabkids-us-cdn.justfab.com/media/images/products/DR2354576-6340/DR2354576-6340_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/DR2354576-6340/DR2354576-6340_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/DR2354576-6340/DR2354576-6340_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/DR2354576-6340/DR2354576-6340_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417686&mpid=14417686	"in stock"	"Kids Fashion > Girls > Clothing > Dresses & Rompers > Dresses"		DR2354576-6340-50330	FabKids	Pink	3T	36	"mid performer"	22	$36.95	1289	02/16/2023	2	DR2354576-6340
BM2354473-5918-50330	14418076	"Pull On Fleece Short"	"FabKids Purple male Kids Fashion >> Boys >> Clothing >> Bottoms >> Shorts regular These fleece shorts are so comfy their PJs will miss them. Complete with pockets and an adjustable drawcord. They're perfect for the playground and beyond. Pull On Fleece Short"	$26		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354473-5918/BM2354473-5918_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2354473-5918/BM2354473-5918_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418076&mpid=14418076	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Shorts"		BM2354473-5918-50330	FabKids	Purple	3T	125	"low performer"	22	$19.95	2440	02/01/2023	8	BM2354473-5918
BM2354473-5750-50330	14418130	"Colorful Check Pull On Fleece Short"	"FabKids Multi Check male Kids Fashion >> Boys >> Clothing >> Bottoms >> Shorts regular Pump up the fun in these camo-meets-checkered pull-on shorts. Complete with pockets and an adjustable drawcord. Pair with our matching tee for a head-to-toe look. Colorful Check Pull On Fleece Short"	$30		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354473-5750/BM2354473-5750_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2354473-5750/BM2354473-5750_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418130&mpid=14418130	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Shorts"		BM2354473-5750-50330	FabKids	"Multi Check"	3T	65	"mid performer"	22	$22.95	1477	02/01/2023	6	BM2354473-5750
TP2251875-5766-50330	14418427	"Hang Loose Tee"	"FabKids Charcoal male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular Hang loose in the ultimate relaxation tee! It has a chill graphic, is made of soft fabric, and has no tag so they'll be itch free all day long. Hang Loose Tee"	$22		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5766/TP2251875-5766_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5766/TP2251875-5766_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418427&mpid=14418427	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2251875-5766-50330	FabKids	Charcoal	3T	12	"top performer"	22	$16.95	460	02/01/2023	3	TP2251875-5766
BM2252890-5500-50330	14044849	"Paint Splatter Jogger"	"FabKids Brown male Kids Fashion >> Boys >> Clothing >> Bottoms >> Pants regular It's time to get cozy with these paint splatter joggers. There's an adjustable waistband for easy on-off and pockets. Pair with our matching sweatshirt for a complete look. Paint Splatter Jogger"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/BM2252890-5500/BM2252890-5500_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BM2252890-5500/BM2252890-5500_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BM2252890-5500/BM2252890-5500_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BM2252890-5500/BM2252890-5500_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14044849&mpid=14044849	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Pants"		BM2252890-5500-50330	FabKids	Brown	3T	15	"low performer"	21	$24.95	509	10/21/2022	1	BM2252890-5500
SK2354481-3589-52130	14123998	"Colorblock Pieced High Top Sneaker"	"FabKids Black male Kids Fashion >> Boys >> Shoes >> Sneakers regular Sneakers They'll be able to wear this high-top sneaker with literally anything. Its cushy sole makes these shoes super comfy. Perfect for recess, school, playdates, and more! Colorblock Pieced High Top Sneaker"	$40		https://fabkids-us-cdn.justfab.com/media/images/products/SK2354481-3589/SK2354481-3589_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2354481-3589/SK2354481-3589_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354481-3589/SK2354481-3589_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354481-3589/SK2354481-3589_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14123998&mpid=14123998	"in stock"	"Apparel & Accessories > Shoes > Sneakers"		SK2354481-3589-52130	FabKids	Black	13	236	"low performer"	21	$32.95	1876	12/10/2022	0	SK2354481-3589
SK2354436-5216-13700	14125780	"Pieced Glitter Light Up Trainer"	"FabKids Purple female Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers Update their everyday shoe with this glittery sneaker! The light up sole gives these shoes extra oomph while the elastic laces make it super-easy for your kiddo to put them on and take them off. Pieced Glitter Light Up Trainer"	$44		https://fabkids-us-cdn.justfab.com/media/images/products/SK2354436-5216/SK2354436-5216_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2354436-5216/SK2354436-5216_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354436-5216/SK2354436-5216_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354436-5216/SK2354436-5216_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14125780&mpid=14125780	"in stock"	"Apparel & Accessories > Shoes > Trainers"		SK2354436-5216-13700	FabKids	Purple	07	55	"low performer"	21	$34.95	1039	12/10/2022	6	SK2354436-5216
BM2354474-3716-50330	14327182	"Pull On Woven Short"	"FabKids Neon Lime male Kids Fashion >> Boys >> Clothing >> Bottoms >> Shorts regular These woven shorts are ready for all day play! Complete with an adjustable drawcord, front pockets, and rolled hem. They're perfect for the playground and beyond. Pull On Woven Short"	$32		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354474-3716/BM2354474-3716_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2354474-3716/BM2354474-3716_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327182&mpid=14327182	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Shorts"		BM2354474-3716-50330	FabKids	"Neon Lime"	3T	148	"mid performer"	21	$24.95	3295	01/01/2023	3	BM2354474-3716
DR2354575-7496-50330	14417659	"Eyelet Flutter Strap Dress"	"FabKids Pink female Kids Fashion >> Girls >> Clothing >> Dresses & Rompers >> Dresses regular Spring celebrations just got a whole lot sweeter in this eyelet dress. The flutter details at the adjustable straps are super cute while the elastic waist allows for all-day comfort. Eyelet Flutter Strap Dress"	$36		https://fabkids-us-cdn.justfab.com/media/images/products/DR2354575-7496/DR2354575-7496_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/DR2354575-7496/DR2354575-7496_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/DR2354575-7496/DR2354575-7496_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/DR2354575-7496/DR2354575-7496_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14417659&mpid=14417659	"in stock"	"Kids Fashion > Girls > Clothing > Dresses & Rompers > Dresses"		DR2354575-7496-50330	FabKids	Pink	3T	51	"mid performer"	21	$29.95	1432	02/24/2023	5	DR2354575-7496
TP2354476-8109-50330	14418211	"Linen Button Down Shirt"	"FabKids Light Orange male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular Make dressing up for spring easy with this button up shirt. It's made of breezy, lightweight linen which makes it perfect for vacations. Linen Button Down Shirt"	$34		https://fabkids-us-cdn.justfab.com/media/images/products/TP2354476-8109/TP2354476-8109_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2354476-8109/TP2354476-8109_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418211&mpid=14418211	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2354476-8109-50330	FabKids	"Light Orange"	3T	78	"mid performer"	21	$26.95	1292	02/01/2023	5	TP2354476-8109
TP2251875-5765-50330	14418346	"Pizza Shark Tee"	"FabKids Navy Blue male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular Pizza all day every day! This funny graphic tee is complete with a tagless design for all-day comfort. Pizza Shark Tee"	$22		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5765/TP2251875-5765_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5765/TP2251875-5765_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418346&mpid=14418346	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2251875-5765-50330	FabKids	"Navy Blue"	3T	45	"mid performer"	21	$16.95	627	02/01/2023	3	TP2251875-5765
TP2251875-5758-50330	14327425	"Adventure Awaits Tee"	"FabKids Orange male Kids Fashion >> Boys >> Clothing >> Tops & Tees >> Tees regular Get your little explorer ready with this woodsy graphic tee. Plus, it's designed without a tag so your kiddo will be comfy all day long. Adventure Awaits Tee"	$22		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5758/TP2251875-5758_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2251875-5758/TP2251875-5758_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327425&mpid=14327425	"in stock"	"Kids Fashion > Boys > Clothing > Tops & Tees > Tees"		TP2251875-5758-50330	FabKids	Orange	3T	27	"mid performer"	20	$16.95	432	01/20/2023	2	TP2251875-5758
BM2251858-5931-50330	14327845	"Poppy Floral Bike Short"	"FabKids Multi female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular Dreaming of spring? Get ready with this bike short boasting a poppy arrangement of colorful florals. The length is just right for doing cartwheels and relaxing. Poppy Floral Bike Short"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM2251858-5931/BM2251858-5931_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2251858-5931/BM2251858-5931_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327845&mpid=14327845	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2251858-5931-50330	FabKids	Multi	3T	53	"top performer"	20	$12.95	1692	01/25/2023	3	BM2251858-5931
TP2354514-5955-50330	14328607	"Everyday Optimist Cropped Tee"	"FabKids Yellow female Kids Fashion >> Girls >> Clothing >> Tops & Tees >> Tees regular Bring joy to your little optimist with this sweet graphic tee. It has a cropped flowy fit and no tag so your kiddo will be comfy all day long—now that's something to smile about! Everyday Optimist Cropped Tee"	$24		https://fabkids-us-cdn.justfab.com/media/images/products/TP2354514-5955/TP2354514-5955_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2354514-5955/TP2354514-5955_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14328607&mpid=14328607	"in stock"	"Kids Fashion > Girls > Clothing > Tops & Tees > Tees"		TP2354514-5955-50330	FabKids	Yellow	3T	18	"mid performer"	20	$18.95	414	02/26/2023	1	TP2354514-5955
SK2354316-7448-52170	14125882	"Slip On Active Knit Sneaker"	"FabKids Pink male Kids Fashion >> Girls >> Shoes >> Sneakers regular Sneakers They'll be able to wear this sneaker with literally anything. Its knit design and cushy sole make these shoes super comfy. Perfect for recess, school, playdates, and more! Plus, they're washable! Slip On Active Knit Sneaker"	$49		https://fabkids-us-cdn.justfab.com/media/images/products/SK2354316-7448/SK2354316-7448_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/SK2354316-7448/SK2354316-7448_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354316-7448/SK2354316-7448_Back_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/SK2354316-7448/SK2354316-7448_Side_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14125882&mpid=14125882	"in stock"	"Apparel & Accessories > Shoes > Slip Ons"		SK2354316-7448-52170	FabKids	Pink	07	57	"mid performer"	19	$39.95	882	12/10/2022	1	SK2354316-7448
BM2251844-5805-50290	14201917	"Watercolor Dino Legging"	"FabKids Blue Dino female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular I dino about you, but these leggings are super cool. The watercolor dinos give these colorful bottoms a unique look. Thanks to the super-soft fabric your kiddo will love wearing them. Watercolor Dino Legging"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM2251844-5805/BM2251844-5805_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2251844-5805/BM2251844-5805_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14201917&mpid=14201917	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2251844-5805-50290	FabKids	"Blue Dino"	"XXL (18)"	59	"mid performer"	19	$12.95	819	01/23/2023	1	BM2251844-5805
OW2354479-5753-50330	14327236	"Tie Dye Full Zip Hoodie"	"FabKids Multi male Kids Fashion >> Boys >> Clothing >> Outerwear >> Sweatshirts regular Brighten up any chilly day with this paint splatter hoodie. It's made of super-soft fleece and even has pockets! Pair with our matching shorts for a head-to-toe look. Tie Dye Full Zip Hoodie"	$40		https://fabkids-us-cdn.justfab.com/media/images/products/OW2354479-5753/OW2354479-5753_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/OW2354479-5753/OW2354479-5753_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/OW2354479-5753/OW2354479-5753_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327236&mpid=14327236	"in stock"	"Kids Fashion > Boys > Clothing > Outerwear > Sweatshirts"		OW2354479-5753-50330	FabKids	Multi	3T	61	"mid performer"	19	$32.95	560	01/01/2023	3	OW2354479-5753
HT2354626-2010-80020	14327698	"Chiffon Bow Sun Hat"	"FabKids Brown female Kids Fashion >> Girls >> Accessories >> Hats regular Complete any spring outfit with this adorable sun hat. This picture-perfect straw hat is the finishing touch to any of their fun looks. Chiffon Bow Sun Hat"	$20		https://fabkids-us-cdn.justfab.com/media/images/products/HT2354626-2010/HT2354626-2010_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/HT2354626-2010/HT2354626-2010_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/HT2354626-2010/HT2354626-2010_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327698&mpid=14327698	"in stock"	"Kids Fashion > Girls > Accessories > Hats"		HT2354626-2010-80020	FabKids	Brown	M/L	859	"top performer"	19	$14.95	2246	01/01/2023	2	HT2354626-2010
BM2251844-5806-50330	14327710	"Rainbow Swirl Legging"	"FabKids Multi Swirl female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular Give your kiddo's leggings a fun update with this rainbow swirl print. It's made of super-soft fabric for all-day comfort. Pair with our matching cardigan and a white tee for a head-to-toe look. Rainbow Swirl Legging"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM2251844-5806/BM2251844-5806_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2251844-5806/BM2251844-5806_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327710&mpid=14327710	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2251844-5806-50330	FabKids	"Multi Swirl"	3T	67	"mid performer"	19	$12.95	1838	02/24/2023	0	BM2251844-5806
BM2354502-5946-50320	14328031	"Gingham Cropped Kick Flare Legging"	"FabKids Purple female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular Playful style is as easy as one, two, three! These cropped leggings feature a cute gingham pattern and a kick-flare fit for a trendy element. Gingham Cropped Kick Flare Legging"	$32		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354502-5946/BM2354502-5946_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BM2354502-5946/BM2354502-5946_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BM2354502-5946/BM2354502-5946_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14328031&mpid=14328031	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2354502-5946-50320	FabKids	Purple	2T	1	"top performer"	19	$24.95	733	01/01/2023	2	BM2354502-5946
DS2045717-4810-50330	12782353	"Soft Legging"	"FabKids Navy female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular A year-round staple she can outfit in endless ways. Perfect combination of comfort and durability. Pair with any top or dress. Super-soft, stretchy fit. Soft Legging"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/DS2045717-4810/DS2045717-4810_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/DS2045717-4810/DS2045717-4810_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12782353&mpid=12782353	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		DS2045717-4810-50330	FabKids	Navy	3T	149	"mid performer"	18	$12.95	4285	01/21/2023	0	DS2045717-4810
BM2039329-1219-50330	12782434	"Soft Legging"	"FabKids White female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular A year-round staple she can outfit in endless ways. Perfect combination of comfort and durability. Pair with any top or dress. Super-soft, stretchy fit. Soft Legging"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM2039329-1219/BM2039329-1219_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2039329-1219/BM2039329-1219_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D12782434&mpid=12782434	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2039329-1219-50330	FabKids	White	3T	157	"low performer"	18	$12.95	4068	10/24/2022	6	BM2039329-1219
DR2354478-5924-50500	14328190	"Checkered Swirl Skirtall"	"FabKids Multi female Kids Fashion >> Girls >> Clothing >> Bottoms >> Pants regular Get groovy with this skirtall! It's super comfy thanks to the stretch denim, has adjustable straps for the perfect fit, and is complete with three pockets. Checkered Swirl Skirtall"	$50		https://fabkids-us-cdn.justfab.com/media/images/products/DR2354478-5924/DR2354478-5924_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/DR2354478-5924/DR2354478-5924_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/DR2354478-5924/DR2354478-5924_Back_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14328190&mpid=14328190	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Pants"		DR2354478-5924-50500	FabKids	Multi	18	48	"mid performer"	18	$39.95	729	01/19/2023	5	DR2354478-5924
BM2354475-5921-50330	14418103	"Plaid Woven Short"	"FabKids Multi male Kids Fashion >> Boys >> Clothing >> Bottoms >> Shorts regular Well plaid! These shorts are perfect for dressing up or down thanks to their playful print. Complete with side pockets and single back pocket. Plaid Woven Short"	$32		https://fabkids-us-cdn.justfab.com/media/images/products/BM2354475-5921/BM2354475-5921_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/BM2354475-5921/BM2354475-5921_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14418103&mpid=14418103	"in stock"	"Kids Fashion > Boys > Clothing > Bottoms > Shorts"		BM2354475-5921-50330	FabKids	Multi	3T	51	"mid performer"	18	$24.95	1475	02/01/2023	3	BM2354475-5921
BT2252754-3589-52120	13410058	"Sweater Cuff Duck Boot"	"FabKids Black male Kids Fashion >> Girls >> Shoes >> Boots regular Boots Our must-have weather-resistant boot! Features cozy sherpa lining, sweater cuff, functional laces and back loop for easy on and off. A roomier leg opening allows for socks and jeans in colder weather. Sweater Cuff Duck Boot"	$42		https://fabkids-us-cdn.justfab.com/media/images/products/BT2252754-3589/BT2252754-3589_Main_large.jpg	"https://fabkids-us-cdn.justfab.com/media/images/products/BT2252754-3589/BT2252754-3589_Alt_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2252754-3589/BT2252754-3589_Side_large.jpg ,https://fabkids-us-cdn.justfab.com/media/images/products/BT2252754-3589/BT2252754-3589_Alt5_large.jpg"	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D13410058&mpid=13410058	"in stock"	"Apparel & Accessories > Shoes > Boots"		BT2252754-3589-52120	FabKids	Black	12	92	"low performer"	17	$36.95	373	08/10/2022	2	BT2252754-3589
TP2251846-5759-50290	14202412	"Everyday Short Sleeve Tee"	"FabKids White female Kids Fashion >> Girls >> Clothing >> Tops & Tees >> Tees regular You gotta love a classic! This white tee will be your kiddo's new go-to for layering or wearing on its own. The tagless design and soft fabric make this shirt the perfect elevated basic. Everyday Short Sleeve Tee"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5759/TP2251846-5759_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/TP2251846-5759/TP2251846-5759_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14202412&mpid=14202412	"in stock"	"Kids Fashion > Girls > Clothing > Tops & Tees > Tees"		TP2251846-5759-50290	FabKids	White	"XXL (18)"	11	"mid performer"	17	$12.95	123	01/10/2023	0	TP2251846-5759
SU2354632-5759-79110	14327695	"Keyhole Sunglasses"	"FabKids White female Kids Fashion >> Girls >> Accessories >> Sunglasses regular Bring sassy style to the next sunny day with these white sunglasses. Thanks to their classic round shape, these shades are the perfect accessory for any outfit. Keyhole Sunglasses"	$14		https://fabkids-us-cdn.justfab.com/media/images/products/SU2354632-5759/SU2354632-5759_Main_large.jpg	https://fabkids-us-cdn.justfab.com/media/images/products/SU2354632-5759/SU2354632-5759_Alt_large.jpg	http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327695&mpid=14327695	"in stock"	"Kids Fashion > Girls > Accessories > Sunglasses"		SU2354632-5759-79110	FabKids	White	M/L	2830	"mid performer"	17	$9.95	4712	01/01/2023	4	SU2354632-5759
BM2251858-5759-50330	14327764	"Everyday Bike Short"	"FabKids White female Kids Fashion >> Girls >> Clothing >> Bottoms >> Leggings regular Make getting ready that much easier with these must-have bike shorts. They pair with everything, are easy to layer, and are great for now and later. Plus, they're super soft. Just throw on and go! Everyday Bike Short"	$18		https://fabkids-us-cdn.justfab.com/media/images/products/BM2251858-5759/BM2251858-5759_Main_large.jpg		http://style.fabkids.com/dmg/39A1EB?ru=https%3A%2F%2Fwww.fabkids.com%2Findex.cfm%3Faction%3Dshop.viewproduct%26product_id%3D14327764&mpid=14327764	"in stock"	"Kids Fashion > Girls > Clothing > Bottoms > Leggings"		BM2251858-5759-50330	FabKids	White	3T	80	"mid performer"	17	$12.95	3440	01/01/2023	0	BM2251858-5759
